id,acousticness,danceability,energy,instrumentalness,liveness,speechiness,tempo,valence,duration_ms,loudness,cluster
3FAclTFfvUuQYnEsptbK8w,0.134,0.403,0.422,2.05e-05,0.0861,0.0373,122.728,0.378,241293,-13.964,16
7i7GPTZuKPcaHQmWWswwvy,0.0505,0.606,0.684,0.00286,0.319,0.0248,140.015,0.579,257747,-8.019,14
3AgvZyLH4sWkII5bnU80aQ,0.107,0.581,0.7,0.0031,0.118,0.0377,182.415,0.924,233533,-10.723,25
0cGG2EouYCEEC3xfa0tDFV,0.462,0.5,0.501,0.0,0.26,0.0376,144.438,0.623,153800,-8.284,5
0FHOsVoIME9NILYoxtZMxN,0.111,0.671,0.707,0.0,0.261,0.0297,126.004,0.675,230467,-6.58,1
3yptl2unUgzsFP59xECMht,0.00885,0.578,0.553,0.0,0.0827,0.0619,166.984,0.607,176125,-7.601,25
6dQPQikamiuTl8WoUWJ7vi,0.00161,0.591,0.704,0.0143,0.164,0.0299,149.974,0.636,198045,-6.324,25
4YxZQd3I4rj1nqkXgvpCk4,0.514,0.903,0.719,7.67e-05,0.743,0.052,118.036,0.639,230829,-8.054,18
2nLtzopw4rPReszdYBJU6h,0.0046,0.496,0.863,0.0,0.639,0.0381,110.018,0.243,185587,-4.153,14
5S3K25NtSmKRZWbM4WN8IW,0.00117,0.488,0.949,2.11e-05,0.327,0.0581,133.079,0.277,214882,-5.521,17
3udCid1W2whR6CQrVpsKUh,0.0193,0.752,0.522,0.0,0.105,0.0507,139.936,0.65,173103,-5.993,22
2nbgP5RRvwoNYxdOBx3lXA,0.0511,0.751,0.667,0.00308,0.0984,0.0418,137.063,0.738,136600,-6.071,22
7yCF65vpc7sUwPjftI0iFb,0.00121,0.668,0.864,0.0043,0.0785,0.0367,96.049,0.672,255413,-5.129,1
6O20JhBJPePEkBdrB5sqRx,0.00125,0.564,0.71,0.0,0.109,0.0461,91.972,0.393,225147,-4.92,1
6ggAYREO7PlFwI2vbOG3dp,0.291,0.833,0.497,0.000893,0.0954,0.0739,116.98,0.627,197347,-7.876,22
3W2ZcrRsInZbjWylOi6KhZ,0.382,0.593,0.392,0.000114,0.131,0.0257,75.065,0.25,282813,-6.872,23
2GlZ8odLJ6OyYgUYIC6htu,0.0159,0.703,0.876,0.0,0.0547,0.0607,177.016,0.391,221240,-5.069,1
4vAFSIxtMh33wDbxYUUJI4,0.0806,0.773,0.646,0.235,0.232,0.0342,101.54,0.159,226407,-8.392,7
4QYp9wZSsgKabdg2RiFXQZ,0.284,0.514,0.81,0.0,0.673,0.305,178.275,0.548,174460,-4.654,18
1tSrLg59ZoDTmSjtGStFoJ,0.0858,0.63,0.993,0.475,0.0815,0.0475,127.015,0.908,231160,-2.913,8
1gdO3q99cYhaFg3WaP27JQ,0.00958,0.662,0.863,0.0,0.217,0.0655,122.067,0.486,177374,-5.013,1
1gt1fWqUZOUgT2kTArAw4E,0.0451,0.755,0.901,0.0373,0.363,0.0893,145.042,0.959,310573,-3.152,3
5FxSMT9Yib2jObrvAKgtVE,0.0193,0.628,0.979,0.0,0.147,0.112,106.695,0.351,206960,-4.634,1
5PVV8L3SZlzXqwYyljpFXQ,0.205,0.8,0.693,0.0,0.349,0.199,108.966,0.901,550707,-6.559,11
0zv3f19rNhmZhNmNA2xJsF,0.0526,0.777,0.693,1.9e-05,0.121,0.13,140.044,0.667,239683,-8.835,22
2dQzfKRaMKUCQgMpOtpLTh,0.218,0.842,0.488,0.00718,0.0877,0.0844,126.019,0.647,164955,-7.856,22
0DVNPsfJgMEcP3oLB3xoLf,0.221,0.675,0.582,0.00628,0.515,0.128,124.015,0.447,194618,-7.58,14
1YGZyfvdgZxzipWoWYVKxi,0.0953,0.557,0.782,6.75e-06,0.118,0.0475,159.621,0.305,205533,-3.899,17
2isyujVLDSr4lYhIo7qCRw,0.00033,0.522,0.965,1.71e-06,0.151,0.123,156.987,0.554,193973,-3.39,25
4f6rmvDDKl73lbPlMJckxG,0.676,0.743,0.663,0.192,0.213,0.0369,140.011,0.973,234840,-8.874,5
1yvMUkIOTeUNtNWlWRgANS,0.112,0.468,0.779,0.000373,0.101,0.0779,173.799,0.26,217747,-4.839,17
5NCMzdiU3sAnjNewRQm4C3,0.00211,0.647,0.734,2.27e-06,0.0703,0.0328,127.974,0.846,212813,-6.467,3
1PtQJZVZIdWIYdARpZRDFO,0.719,0.629,0.545,0.00308,0.0604,0.0546,108.376,0.194,298933,-13.123,23
7fq710Wt4xdERqce0uAhNw,0.00457,0.478,0.763,1.77e-05,0.105,0.0337,160.043,0.216,198133,-6.212,17
0FRAPPQDNqcaHyCR7Jx8Zu,0.0873,0.768,0.857,0.0,0.0547,0.107,101.967,0.645,210400,-5.112,1
4pt5fDVTg5GhEvEtlz9dKk,0.00165,0.75,0.608,0.0,0.178,0.0387,132.507,0.958,173347,-4.008,3
2vx5Dc3Zxtd5yGDlh2pAAz,0.000456,0.536,0.705,5.48e-06,0.0858,0.0452,106.301,0.454,238493,-4.241,1
3zfCupvFNQNwLk2MYzZhqe,0.171,0.655,0.665,1.04e-06,0.0786,0.126,95.98,0.344,127759,-6.22,7
261qBibFuQcBus1rjsmsED,0.00701,0.855,0.525,0.00288,0.272,0.051,129.983,0.607,180200,-7.095,22
2UUJTDdO3K5jQ4Qqq19jBV,0.0575,0.585,0.665,1.88e-06,0.102,0.0395,139.883,0.432,210160,-8.246,1
1jy7SkRcmBCTcv4ZMtwz29,0.00462,0.646,0.63,0.27,0.122,0.0435,109.018,0.164,283067,-10.748,16
04sIbgH6Vdo2V21QsUPaRJ,0.0373,0.765,0.528,7.36e-05,0.0891,0.082,80.001,0.88,330410,-7.664,22
1HpdVH1NYDjC1S3FBnLeAh,0.00051,0.769,0.642,2.24e-06,0.391,0.0613,112.014,0.377,225760,-6.256,14
3tt7RFFroussjjtoksGJpE,0.00611,0.695,0.836,0.0,0.167,0.0395,139.825,0.629,219733,-12.965,1
7rWS1umX04r7zzWnGNDu8w,0.00388,0.708,0.931,0.000656,0.0392,0.0328,118.588,0.594,376973,-6.052,1
77yGu0p7APK39lotu7CLk5,0.0329,0.872,0.341,0.000169,0.0837,0.058,127.006,0.605,173386,-8.93,22
5UBBJnFxsfjFxfrtvErQoH,0.812,0.762,0.484,0.389,0.0841,0.0311,122.916,0.415,201947,-12.368,9
0scFkQkZhWVCImZ3FiWM9q,0.00013,0.714,0.786,0.0151,0.167,0.0854,155.656,0.13,202907,-9.026,7
6GyFP1nfCDB8lbD2bG0Hq9,0.0182,0.507,0.729,1.4e-06,0.0658,0.0393,105.013,0.272,243960,-5.399,16
6UXXeFqMBGiqjkzQzkMT3E,0.0889,0.665,0.532,0.0109,0.296,0.0277,117.955,0.81,303333,-10.793,22
6MDijuuArPJv1vbp7K1x3f,0.04,0.688,0.847,2.81e-06,0.598,0.0508,93.979,0.453,212147,-3.238,14
7bzinfns7drLnzylnK6L9S,0.0115,0.773,0.725,6.85e-06,0.0821,0.0755,118.012,0.696,264267,-6.773,1
2akjLHnHjDGsgqxuf48VYs,0.587,0.803,0.47,0.091,0.0723,0.0387,121.226,0.887,290173,-7.232,5
7zPy2BuFkdUrlBQJasUC1o,0.0139,0.583,0.88,2.72e-05,0.185,0.0345,114.018,0.78,214309,-3.6,3
28VHPpOFGdY2PByaTe10ZX,0.0791,0.628,0.833,0.0,0.202,0.0258,129.978,0.5,260773,-4.679,1
5ouMZCfMxMNxffPX5BR8K4,0.103,0.625,0.617,0.0,0.0835,0.0569,168.943,0.679,245556,-5.634,25
7EtMa8eHEOfvh1ANRHQ9uh,0.0406,0.587,0.766,0.249,0.0833,0.0305,134.977,0.758,205246,-5.735,8
4eaulfXOCEWZsigQZZOqZj,0.143,0.713,0.909,0.0735,0.268,0.0285,135.001,0.878,193562,-4.932,3
5P2hEcHjoNMh33EsFPPOJE,0.0198,0.645,0.732,7.98e-05,0.134,0.0315,87.989,0.427,231828,-5.021,1
0aWhxzFrP2Yyz3CetJe0xE,0.025,0.744,0.831,0.000236,0.0728,0.03,129.968,0.702,228066,-6.004,3
2LjKPTg3ScAGqMhTBDdbD6,0.00611,0.527,0.983,0.0,0.0327,0.177,159.063,0.23,230307,-3.337,17
6sbLiNxYWk5WaAuN8BZ80O,0.561,0.488,0.331,0.0,0.437,0.0522,76.379,0.457,215104,-10.242,0
1iF5ZPJVfnLXTVrb6RA0cy,0.339,0.586,0.71,0.725,0.105,0.0442,92.979,0.19,597403,-9.976,2
5NBCRuSpMGY5ckTP6TfWDQ,0.07,0.866,0.723,2.98e-05,0.0803,0.0529,110.005,0.871,184240,-4.772,3
05nTf6A7RBgjZ9cx2mafyv,0.000704,0.719,0.461,0.132,0.13,0.0376,127.048,0.447,191874,-9.043,7
1ZLroqJA8qoS5QEeCo0fA7,0.118,0.611,0.645,0.00115,0.146,0.0378,74.99,0.253,227080,-7.368,16
7bVx1aIaekhyUrqdQotS48,0.436,0.7,0.729,0.00209,0.0967,0.0878,127.988,0.735,222227,-10.157,13
0ByMNEPAPpOR5H69DVrTNy,0.0336,0.835,0.669,6.92e-05,0.0535,0.0643,122.668,0.542,267080,-5.582,1
5RByQFt9Mlo8hDYJ921tCv,0.00152,0.629,0.787,0.359,0.209,0.0646,125.998,0.581,342627,-8.399,8
1H1d4dr7Hk5Rrd8Tb5y5yr,0.038,0.45,0.846,0.266,0.222,0.102,124.239,0.414,370533,-9.996,17
1z3R7XvZt5kO4lfDEYGiwl,0.0412,0.778,0.706,0.19,0.229,0.0533,126.946,0.374,189519,-7.281,7
1ZlJmv9qNwWbMetJ0kwo8d,0.0834,0.69,0.838,0.0287,0.127,0.0417,134.027,0.309,230493,-6.413,1
04caEZhAsQKnWqKsMwk9ud,0.0243,0.639,0.715,0.000552,0.619,0.0392,128.072,0.813,238853,-8.954,18
0rfXn2iUwqQXzNvJgmcG6p,0.00929,0.611,0.826,0.0043,0.186,0.0368,128.112,0.363,223053,-3.56,1
00SmB7n85SKROGjybsyq5i,0.944,0.755,0.545,0.000118,0.144,0.0646,149.807,0.964,158427,-10.027,5
6b37xrsNCWYIUphFBazqD6,0.663,0.657,0.741,0.494,0.222,0.0825,175.949,0.908,239987,-6.822,5
1EmimnysAUBhiy8rDbNN01,0.00733,0.747,0.875,1.1e-06,0.184,0.0282,115.967,0.913,185640,-5.635,3
3N9pOaB1a8nIULbCgmEVXc,0.079,0.793,0.688,0.0604,0.145,0.0328,120.058,0.221,242773,-4.216,7
2cWmwidyu05cx7otcyBZGm,0.00822,0.94,0.562,0.00663,0.0553,0.0564,130.029,0.904,205613,-7.774,22
6f49kbOuQSOsStBpyGvQfA,0.0021,0.449,0.92,0.0167,0.334,0.0737,122.984,0.0772,223773,-4.982,17
3gcmn2CtOE9SjBevmvGVEk,0.0523,0.591,0.961,0.0,0.753,0.345,113.076,0.536,211880,-5.209,18
02R2z7JWV0G8VuU1xs58OB,0.222,0.819,0.784,0.00786,0.0809,0.0435,99.989,0.831,162360,-6.524,3
1rhXXcrYp9RRObN5gsmqCU,0.00952,0.711,0.906,1.64e-05,0.153,0.0284,125.916,0.824,157153,-2.671,3
2VOomzT6VavJOGBeySqaMc,0.0863,0.707,0.813,0.0,0.168,0.0571,124.921,0.722,238627,-4.515,3
0C4ejWmOTMv8vuYj85mf8m,0.0113,0.767,0.682,0.00016,0.104,0.042,127.975,0.833,243533,-5.02,3
5oxpT46KeiEuckYnChgFFT,0.00527,0.645,0.948,0.0,0.33,0.0664,111.571,0.369,187560,-6.614,14
79L9OUY14ifdFUPn7KBeqU,0.614,0.637,0.62,0.00108,0.327,0.0479,108.993,0.211,227002,-9.69,23
1K29Kg3INLK0gX2nDzblw5,0.449,0.596,0.684,6.3e-06,0.177,0.053,100.984,0.493,182747,-8.904,23
2P9OKiFiDDwHcMkdGVuqcd,0.405,0.69,0.429,3.79e-06,0.125,0.0392,133.024,0.284,209311,-10.529,23
6Lla7ZgAY8yvofXQDc4cu3,0.479,0.502,0.431,0.000407,0.102,0.147,116.985,0.324,245915,-11.848,23
2nIaxZvSPPoU0DUFgFRX98,0.208,0.534,0.61,0.118,0.126,0.035,125.573,0.408,186331,-10.389,16
5FsCyZUYz6hRBUIbUaG8kO,0.949,0.225,0.148,0.0211,0.119,0.0347,83.18,0.092,223543,-15.002,19
3CQhvsj9uYVR5Me05ZvPBC,0.919,0.496,0.136,0.0,0.109,0.0512,136.839,0.251,208176,-13.113,19
15Mh3Lv3asduM9UO19d8yg,0.949,0.18,0.0953,0.53,0.157,0.0464,73.17,0.0331,68125,-22.748,15
0znvfexRdvqw1L4HeC4rUN,0.825,0.441,0.417,0.00118,0.0997,0.0544,116.931,0.0663,173466,-11.813,19
0JWWONWErvsmlAQUgAhEjO,0.27,0.444,0.582,0.00173,0.299,0.0554,135.053,0.44,181560,-8.86,23
5Qt9nyg9UFZJ5iqFsKA4pM,0.375,0.751,0.64,0.0029,0.17,0.0354,130.003,0.599,191585,-10.285,13
54tRb1DxdMzkbXjA4VM9aw,0.588,0.426,0.305,2.08e-05,0.239,0.0338,127.019,0.245,224140,-9.813,23
63mur555sxhvGlxu9pQNSh,0.869,0.18,0.134,0.721,0.119,0.0388,33.301,0.0382,71392,-20.022,15
6UXFVtX2LQ9d94Gi2cPoCG,0.615,0.458,0.191,0.0541,0.083,0.032,105.444,0.0731,379666,-12.55,19
1t4wtjaPlnpIYlFD8I4hpX,0.95,0.371,0.109,0.0,0.117,0.0376,95.044,0.243,172945,-14.906,19
3O6XQaXNFsWP9g1USbmVHK,0.924,0.351,0.185,0.932,0.268,0.0361,108.843,0.197,60013,-12.437,15
44uSEFOc1en3qKCL7k2Lfq,0.199,0.607,0.788,0.0,0.172,0.0393,99.212,0.781,181667,-7.21,3
2W7nMKupO83NI2eih8l1qv,0.328,0.678,0.787,9.87e-06,0.0643,0.0498,102.97,0.835,207080,-6.187,13
1Bb1ozRO67sKo6HcDea6xa,0.135,0.645,0.66,0.0163,0.123,0.0494,92.733,0.469,248747,-8.215,1
6bu7Pqp4CydBGAzhZzrULY,0.948,0.326,0.17,0.0185,0.104,0.0323,142.813,0.0725,228387,-14.493,19
1U2wl5X6q30jafPmOZsi0F,0.485,0.256,0.516,0.00473,0.133,0.0347,201.441,0.125,234547,-6.578,23
5py37gwCt6c7xDs7dlcr9E,0.542,0.546,0.604,1.59e-05,0.12,0.0368,99.091,0.556,240520,-7.293,23
67SVg7nelLF3y5TMTGtJpz,0.843,0.523,0.342,0.000338,0.11,0.0291,115.388,0.485,253213,-9.611,9
44Ox0Eb2nkJNOMs0N1LS3D,0.131,0.542,0.736,9.16e-05,0.17,0.0421,100.689,0.612,199787,-7.205,1
6aDtnW1GZiKpS5waaEGwl5,0.937,0.475,0.166,2.32e-06,0.107,0.0521,106.995,0.195,163960,-13.359,19
6tl1zHZo4N5RsoMW4anhNr,0.147,0.371,0.598,0.0302,0.0878,0.067,123.214,0.111,354080,-7.53,16
467vE4WuhrF8apzTQsQqxs,0.185,0.457,0.82,4.4e-05,0.177,0.0779,135.832,0.62,182507,-6.446,25
3GEu6lPTjGx8IKXZtzwP7Q,0.945,0.411,0.15,0.00161,0.113,0.0398,92.912,0.274,246453,-15.013,19
5oaBqJf0ZsJWaPuhUOOBCZ,0.429,0.592,0.606,1.68e-06,0.101,0.0364,99.058,0.516,239887,-6.93,23
2XemDYIRJoAmOwh3ZAud7n,0.178,0.412,0.826,0.0,0.308,0.152,108.543,0.525,230405,-6.224,14
7BnZCTQmQ16atOHbzExLaq,0.283,0.383,0.794,0.0,0.178,0.106,156.049,0.564,188007,-5.779,25
5WgD6G63CsZMD7E2kKREYK,0.9,0.426,0.236,0.0,0.186,0.0619,81.636,0.155,161151,-9.975,19
4N9kFN9vA8BorWhq3dm7ao,0.832,0.457,0.289,0.0,0.179,0.0293,131.005,0.277,186587,-8.007,19
4ABAtyCVIENfWIh3xneuiR,0.251,0.547,0.831,0.00494,0.21,0.0907,152.065,0.404,177360,-6.724,17
7wKadi6fxrFWtnZk04bisI,0.526,0.265,0.13,0.13,0.35,0.0409,181.221,0.202,240520,-12.36,19
36q2Psb6FstRqr5EUscdcp,0.17,0.329,0.584,1.18e-05,0.12,0.0436,149.367,0.143,228173,-7.563,16
2PaT5LhCwmZwAKltkVdW4S,0.536,0.421,0.449,0.000364,0.104,0.033,153.071,0.231,221027,-8.633,23
4nZiGh0FxcyL2iWSGkD2Qc,0.892,0.31,0.132,0.00475,0.111,0.0336,136.575,0.151,248320,-15.304,19
12ntADd9pTf6bMflx69vlZ,0.949,0.225,0.148,0.0211,0.119,0.0347,83.18,0.092,223543,-15.002,19
6AMvkm7NKeT3JlRHgs17Bi,0.405,0.69,0.429,3.79e-06,0.125,0.0392,133.024,0.284,209311,-10.529,23
4vrL20uPyc7ClLchX0NRdu,0.27,0.444,0.582,0.00173,0.299,0.0554,135.053,0.44,181560,-8.86,23
7x14cm2P7HHI5kh7tgjTCC,0.825,0.441,0.417,0.00118,0.0997,0.0544,116.931,0.0663,173466,-11.813,19
3RUv7eDjvP9LBoVuKBDgSL,0.00276,0.9,0.594,0.0,0.0413,0.0619,127.991,0.853,168684,-7.716,22
0xwYp8bGHsu6xjsxqvZeOe,0.943,0.663,0.36,1.33e-05,0.222,0.106,84.869,0.635,140148,-11.12,9
3kwVVzIFs3kkncZhE0aXPN,0.172,0.653,0.629,3.64e-06,0.126,0.133,128.027,0.278,202369,-8.851,7
1ZfIxDvxdY7UNeNpVAQvu4,0.491,0.684,0.45,0.0,0.103,0.0445,133.963,0.268,198013,-8.003,23
2KXFAHHkvmOcBdnymRxRVS,0.797,0.607,0.694,1.12e-06,0.108,0.0536,135.005,0.287,167291,-8.061,23
2fEFGVy5lomrzCo2imd4AQ,0.733,0.474,0.294,0.728,0.0597,0.0319,78.024,0.149,211374,-18.419,15
5I7mPZJBW6ChLdullHAdsd,0.487,0.396,0.558,0.00817,0.135,0.0308,90.748,0.184,255118,-10.448,23
483iC7UUG1wPUt8hRrpj12,0.659,0.509,0.238,0.157,0.616,0.043,135.65,0.209,262547,-12.979,0
5Tsz1tx46oqoKCrCFUBz9S,0.881,0.45,0.15,8.48e-05,0.0961,0.0392,129.805,0.146,220933,-13.725,19
3zNSBQ6bMfQa0MIWQvM8WZ,0.342,0.488,0.584,0.00947,0.367,0.0288,80.516,0.592,190080,-8.329,23
62VnUKoopfNShuyDhUoTc8,0.165,0.553,0.758,0.00843,0.129,0.03,124.783,0.921,133907,-8.488,3
2moy1dsuecUB0T8RaNPQXE,0.575,0.345,0.559,0.00132,0.0929,0.0962,169.658,0.394,267787,-12.224,23
422V4qePkMJups4AfvPIz7,0.0903,0.497,0.455,0.0161,0.119,0.0283,75.207,0.338,213467,-9.941,16
3sjBYzJwRXPZrsncjWUw4Q,0.0207,0.637,0.706,0.0155,0.208,0.0285,94.013,0.49,231307,-10.353,1
13qxPMIWcmTGPmn5z8Brs2,0.377,0.572,0.679,2.78e-06,0.29,0.0284,123.534,0.715,152013,-8.841,13
7FnGaOw3QUlMnx9EH2hxsv,0.776,0.359,0.334,0.845,0.273,0.0335,101.026,0.121,227880,-12.824,15
5JMi2QeprJqZj33iCZ1XcQ,0.0537,0.548,0.609,0.000668,0.101,0.0251,100.986,0.701,149213,-8.639,22
7ITw1DhPgxqzG0KRhngJJW,0.906,0.631,0.224,0.000253,0.109,0.0514,87.238,0.394,171179,-11.703,9
5xuVNGm3akPa8fMws0JhbW,0.932,0.446,0.254,9.88e-05,0.1,0.0424,160.177,0.147,276062,-12.009,19
5JDWnKxbIhhCXnjXpAZhYr,0.276,0.24,0.45,0.000388,0.0742,0.0423,102.044,0.247,200293,-9.349,16
4UrYqy2EaxtIk2yrONIWnu,0.0226,0.603,0.632,0.00639,0.138,0.0266,110.316,0.593,182000,-8.065,1
0NTluvMl0w7L6EvMOorTJo,0.357,0.625,0.562,0.00654,0.09,0.205,158.78,0.736,192987,-10.172,20
7ajLj5Ot3eQFnGJJrVExxr,0.0246,0.529,0.739,0.0904,0.0899,0.025,95.356,0.384,225720,-7.947,16
1v3Snaild4cLTRxQ8bvwdZ,0.919,0.238,0.11,0.457,0.11,0.0344,177.059,0.0674,141831,-15.68,15
5C9e4WRsjkkPZnWXl5JXBr,0.185,0.701,0.917,0.0,0.329,0.0287,91.377,0.971,121085,-5.138,3
2SXAMIfI32FK8AEm5Hpuo5,0.473,0.268,0.476,0.218,0.0692,0.0314,204.94,0.304,310293,-10.129,23
6Hq2HrOjEn3Mmp6MD4Jht7,0.368,0.465,0.94,0.00236,0.0924,0.173,161.754,0.566,186453,-6.433,25
5eJfnnhXerd0lsqT4gceS9,0.9,0.373,0.359,0.00321,0.109,0.227,210.122,0.296,223109,-13.008,19
1qKnacv2klqURNdBeeWxih,0.821,0.506,0.389,0.000206,0.312,0.0551,124.241,0.228,220240,-9.125,19
6vPmGgkxH18wFvkTnftuDS,0.761,0.814,0.583,1.46e-05,0.0677,0.289,91.713,0.446,246507,-10.089,20
1fBQ9ieGBDB0AMFqBfSVzF,0.949,0.22,0.118,0.0363,0.364,0.0375,126.925,0.156,225976,-19.214,19
5rOH6IYLSICglyaVpCZhfC,0.212,0.587,0.414,0.0218,0.112,0.0259,95.105,0.132,318867,-12.996,16
2LIAww3c37royjILX8vaPm,0.968,0.248,0.148,0.00272,0.103,0.033,171.139,0.067,209847,-12.559,19
2t9HqYHzirfBRBukWCFiSq,0.702,0.31,0.231,3.84e-05,0.113,0.035,112.534,0.169,329720,-13.269,19
6O1iAlFfcxKr0RDuaMpIdr,0.907,0.333,0.248,0.0,0.128,0.0294,100.181,0.0985,221213,-12.419,19
3XGSOSOQBu2DMBMLE6gvz9,0.832,0.377,0.14,0.00907,0.11,0.0435,83.901,0.393,208720,-14.369,19
0vh5vS8yQevjGH471TrBDR,0.879,0.483,0.35,0.0087,0.0859,0.0358,78.389,0.306,250893,-13.332,19
2RuVEniwU7eSX5ToXhS2k1,0.977,0.358,0.099,0.0226,0.104,0.0406,116.446,0.118,266213,-17.454,19
3DtsCWKKIBRGn2dmDmBlqD,0.929,0.224,0.119,0.000194,0.11,0.0346,78.938,0.0832,289520,-13.316,19
7pELS19QzBhVjKILdXIqm0,0.794,0.552,0.322,0.0,0.0994,0.041,125.703,0.067,182347,-11.839,19
7MjnFOav7MibyFrvzVmGER,0.965,0.293,0.0777,0.00888,0.0828,0.051,179.053,0.143,194760,-16.288,19
5g1YlJfFb2MJUrv7AcYePj,0.809,0.236,0.223,0.00103,0.106,0.031,96.697,0.127,259480,-13.925,19
2DTbTgeqtvbLFHb8CM7e18,0.943,0.238,0.0799,0.00124,0.121,0.033,101.058,0.144,293267,-15.919,19
2KvYC689rTTnaM88s19bXb,0.896,0.579,0.307,0.000573,0.0964,0.0842,85.703,0.564,195360,-10.704,9
2CgdhieXmB2pfxmAu535oI,0.704,0.435,0.503,0.0,0.186,0.0327,134.559,0.444,343373,-10.179,9
0Bc3qbcziVq2PlfWPCE2QZ,0.367,0.528,0.936,0.0066,0.0677,0.0649,129.997,0.523,189093,-7.151,1
6T5J9N2QOzPhGA5q1TwYO9,0.0883,0.596,0.783,0.0,0.0765,0.103,167.567,0.867,172400,-6.668,25
4uOhB43rIP4ad4F92mftjP,0.284,0.637,0.928,0.0,0.089,0.0616,115.019,0.678,171773,-5.443,13
2OMzQxANnxseYS3yG2BCKq,0.361,0.657,0.694,0.000328,0.094,0.043,92.641,0.696,175560,-7.163,13
5Pue0be1Z4a5eHNhsPV4Cx,0.776,0.447,0.314,0.000315,0.0882,0.0328,119.764,0.233,214067,-10.219,19
5PAYeXQbjkSTfSBTkRPUqj,0.64,0.469,0.32,0.0,0.111,0.0558,93.06,0.337,362307,-15.696,9
354rdLBV3WvW0Idmp4WAHU,0.907,0.545,0.326,0.00233,0.151,0.0451,140.196,0.142,145121,-10.984,19
1ggFtTZoG04zhwgwtlZi8U,0.0941,0.648,0.713,0.000121,0.0817,0.236,170.208,0.6,204162,-5.248,25
4lCezkxeAlzv3sBNAbpgAy,0.373,0.67,0.676,0.00728,0.106,0.0328,142.72,0.309,204578,-7.816,23
76s9VXHLQUVVYbqLewdL6s,0.839,0.458,0.413,0.0112,0.148,0.0415,131.097,0.194,204939,-11.658,19
064E7Dww3AVBKJFt4E0kXD,0.511,0.595,0.279,0.355,0.102,0.0325,115.904,0.273,217208,-13.414,23
2vihVyhwgfzRPNLhm7b7RN,0.00407,0.639,0.883,2.66e-06,0.105,0.0857,128.053,0.851,149798,-4.783,3
5BeDUNYZ9PuqkZByj4SY3n,0.043,0.602,0.689,0.0725,0.0926,0.125,163.323,0.767,156394,-8.535,25
3GuLgdCxagvoDJUlAoapxt,0.063,0.688,0.819,0.00227,0.689,0.0301,112.046,0.96,160942,-6.499,18
45zLkfatSkUthpidmHnHLP,0.101,0.597,0.805,0.0,0.139,0.0729,170.07,0.843,185926,-5.825,25
6Yp7tAeqzLIEs639VE4wfM,0.436,0.199,0.567,0.000137,0.125,0.033,82.949,0.177,198542,-7.261,23
1OWzVearxSk3DMK2OiIB4F,0.65,0.476,0.343,0.0674,0.351,0.0467,163.941,0.15,288597,-14.367,19
2fOXbKfPB3sLuGfnIDNI4p,0.381,0.665,0.369,0.0471,0.115,0.0452,134.053,0.351,279311,-12.23,23
1hSEELzxWGrDeVpLS3O37V,0.0527,0.557,0.641,0.00116,0.0895,0.0548,177.832,0.705,267680,-9.165,25
6N9jA3Fzwag0D994lMOFrc,0.873,0.411,0.194,0.0151,0.111,0.0385,131.476,0.359,213907,-18.57,19
4nfH2EiXV78mZJYdkpkGQN,0.19,0.448,0.338,4.72e-05,0.55,0.0322,109.45,0.315,190061,-9.905,0
2p0Iiru58hFhRkPFi0gF9I,0.239,0.565,0.485,0.0645,0.125,0.0364,98.031,0.193,233774,-10.682,16
3jva9gFxelvpywoE5HmhIn,0.956,0.501,0.0862,0.00249,0.0723,0.052,87.311,0.151,265973,-17.369,19
44dyiIgFFE89Dp3llEhgLU,0.211,0.585,0.415,0.00106,0.0927,0.0336,88.973,0.453,264240,-11.833,23
52nqqYbb2PcKmLgQ9UuQ7k,0.869,0.599,0.207,0.000157,0.108,0.043,131.392,0.301,245530,-15.909,19
0cmQ7vvkPKC2FohVvWZOjV,0.0336,0.659,0.696,0.000658,0.106,0.0276,124.064,0.823,229120,-8.837,3
0nZog4UIB1VAHH7JQvqgYa,0.49,0.579,0.613,1.53e-05,0.0858,0.0481,118.835,0.554,251507,-8.032,23
3M8MSexb0ow57Vg1TbT0Uh,0.994,0.288,0.0363,0.936,0.146,0.0473,176.859,0.0397,174754,-25.604,15
7tkLHTBnEHE1qqWdAt2FPD,0.929,0.613,0.126,0.00305,0.114,0.0527,126.603,0.397,137027,-17.14,9
5St41yZoQYkocu8EddkjDS,0.911,0.413,0.331,7.95e-06,0.612,0.0387,131.391,0.405,158987,-13.933,0
43n7UfSXnMEjatKAfdAYHG,0.0107,0.544,0.846,4.1e-06,0.115,0.157,127.975,0.363,256933,-6.207,17
2c9NNuOGFS3L9QOs0RdB9M,0.832,0.524,0.357,0.000117,0.106,0.0385,89.676,0.57,155600,-11.476,9
3SSHmm5aSMTQflpiwTFYUP,0.821,0.475,0.412,0.00144,0.122,0.035,141.842,0.232,249773,-10.097,19
1d7jHTOtrZ9Myiee3cOGLd,0.0441,0.404,0.718,0.0,0.11,0.114,151.165,0.582,162920,-6.323,25
1bs6YcYNDUvhm1UdCksWJY,0.632,0.462,0.277,9.1e-06,0.12,0.0409,125.582,0.252,250920,-13.605,19
1qm1SPNRUxucYTKVFlsRKK,0.321,0.629,0.531,0.0165,0.0966,0.0398,139.994,0.771,244572,-5.367,13
